AARS,AASS,AATK,ABCA10,ABCA2,ABCA6,ABCA8,ABCC1,ABCC6,ABCD1,ABCE1,ABCG5,ABHD1,ABHD10,ABHD3,ABHD6,ABR,ABRA,ABTB1,ACADM,ACBD5,ACCN2,ACE2,ACLY,ACO2,ACOT12,ACP5,ACR,ACSBG2,ACSL3,ACSM1,ACTG2,ACTL7A,ACTL8,ACTN4,ACTR3,ACTR6,ACVR1C,ACY1L2,ACYP1,ADAM12,ADAM17,ADAM20,ADAM28,ADAM32,ADAM3A,ADAMTS10,ADAMTS16,ADAMTS17,ADAMTS18,ADAMTS20,ADAMTS5,ADAMTS7,ADAMTSL4,ADAT1,ADCY8,ADH4,ADIPOR1,ADK,ADMR,ADORA3,ADPN,ADPRHL2,Label
0.184431,-1.045023,-0.11658,0.543009,-0.731762,-0.092267,-0.664453,0.259259,0.099631,-1.185084,0.410058,-1.307273,-0.334498,1.38358,-2.512554,0.880568,0.422313,-0.293344,0.265697,-0.140083,0.476457,0.784363,-0.580802,1.554674,0.183848,1.388402,-0.189619,0.94223,-0.018907,1.129566,-0.945854,-1.013989,1.06923,3.029057,-0.486232,0.908264,0.419315,1.461552,-1.923956,-0.004482,-0.62818,-0.009187,0.134973,-1.221322,0.606554,-1.12433,-0.446284,0.553428,0.572912,1.508859,-0.255553,0.681092,0.601791,-1.147907,0.756746,-0.083174,-0.464525,0.718345,-0.590937,-0.682436,-0.771124,1.228087,-0.406024,0
-0.320601,-0.078555,0.039095,0.529224,-0.029928,-0.783006,0.535123,0.428568,0.706748,0.01614,-0.0314,-0.6977,-0.026251,0.262885,0.753863,0.558007,0.171007,1.269682,-0.467065,1.475276,0.892357,0.457318,2.379115,-0.412594,0.995001,-0.470957,-0.517189,0.355287,0.207838,-0.044896,0.080745,-0.565333,0.523594,0.486396,0.126472,0.366994,0.062301,-0.345571,-0.753421,-0.543089,0.647545,0.10475,1.189291,-0.05408,0.216058,-0.603366,1.394069,-0.179487,0.432729,0.326097,-0.375279,-0.423535,0.586349,-0.433596,-0.078987,0.222352,1.53343,0.440094,1.275849,-0.448674,-0.719935,-0.085095,-0.347601,0
0.947392,1.017405,-0.020095,-0.666058,0.199241,0.975616,0.205654,0.645659,-0.861124,-0.570688,0.413434,-1.382682,1.176089,0.147125,0.058006,0.380748,-0.665066,-0.642386,-0.586344,0.21791,0.540056,-0.956715,-0.418513,0.408332,0.813786,0.156933,0.162907,-0.418327,-0.789522,0.084292,-0.738959,0.798245,-0.661916,0.298596,-0.494716,-0.224699,0.318806,-1.16077,0.267496,0.874342,-0.811487,-1.382387,-0.812194,1.207025,-0.270138,-0.299449,-0.763837,-0.601337,-0.956126,0.954197,-0.430797,-1.977564,0.318449,1.50399,-0.694474,-0.184911,-1.086857,0.739846,-0.424772,-1.071216,1.467473,0.205778,0.398226,0
0.720166,-0.081428,-0.246168,-0.405939,-0.588468,0.718695,-0.378587,-0.098069,-0.61379,-0.307758,0.432312,-0.204515,0.696083,0.895258,-0.586675,0.509527,0.757198,-0.623636,0.927252,1.021226,0.303753,0.104666,-0.51504,0.623351,0.469279,0.300626,-0.430715,-1.089157,-0.950974,0.473229,-0.947822,-0.638178,-0.229313,-0.130389,-0.542709,0.502305,0.707986,0.465821,-0.573543,0.940216,-0.983688,0.511809,-0.02668,-1.070542,0.847937,-0.44822,-0.646171,-0.013921,-0.349458,0.472463,-0.702552,-0.158175,-0.492875,-0.527654,0.533503,-0.672653,-0.914183,0.970061,-0.118805,-0.763668,-0.562251,-0.697025,-0.132185,0
0.470182,0.718259,0.082865,-0.334217,-0.785876,-0.259383,-1.240811,0.824143,-0.141124,-0.231038,0.565959,-0.823057,0.173939,-0.287936,1.747705,0.251803,0.122675,0.412347,-0.753259,0.029476,0.300412,-0.696547,-0.0211,0.861932,-0.01239,-0.050529,-0.496696,-0.153065,-0.498512,0.929058,0.1148,-0.091219,-0.440573,0.300322,-0.455475,0.16689,0.21088,-0.399141,-1.184913,0.168991,0.078216,0.954955,0.373809,-0.250248,1.044591,-0.754668,-0.179296,-0.251402,0.122245,0.454718,-0.699766,-0.006655,-0.17801,-0.553275,0.327819,-0.263241,0.49396,0.502699,-0.012786,-0.737043,0.411864,-0.283923,0.388653,0
-1.027846,-0.889045,-1.386798,0.442624,-1.449544,-0.474904,-1.473257,0.960672,0.015611,-0.751097,0.299442,-0.724614,-0.77579,1.108162,-1.637557,1.72436,0.163216,0.355994,0.507735,-0.179586,1.150913,0.136492,-0.151368,1.281105,1.619958,0.91002,0.161574,0.451108,-0.718188,1.066471,-1.161044,-0.609067,0.416242,0.477528,-0.138595,0.900446,0.564675,0.489468,-1.903287,0.414683,-0.540012,-0.74733,-0.088736,-1.394221,-0.055908,-0.665655,-0.069797,0.897531,-0.180876,1.760909,-1.21418,0.422761,0.314619,-1.464398,1.484525,-1.294153,-0.356278,0.870028,-0.760674,-1.524343,-1.098167,1.532246,0.0924,0
0.52078,-1.212308,-0.759916,-0.25993,-0.886199,0.196805,-0.929072,0.780912,0.153992,-0.636444,0.468504,-0.318606,-0.541987,0.15836,-1.991856,0.654013,1.196491,-0.518004,0.548439,-0.83951,-0.119713,0.009728,0.627989,1.045033,1.098882,0.943919,-0.528571,0.693174,0.057889,0.596299,-0.939603,-0.151642,0.774604,2.755277,0.064366,0.719203,0.490384,0.066744,-1.247782,1.068471,0.056272,-0.463945,-0.464447,-0.634078,0.967357,-1.213131,0.558556,2.410356,0.616267,1.064591,-0.359527,-0.198867,1.049639,-1.399711,1.28795,-0.843501,0.482938,1.156223,-0.591089,-0.228518,-1.039092,1.169867,-0.101406,0
0.452482,-0.590129,-0.130753,-0.617776,-0.596289,-0.433843,-0.684889,0.182813,0.581502,-0.645244,1.884554,-1.131856,0.534452,0.407003,-0.96648,-0.157879,1.78886,-0.781745,-0.024144,0.199448,-0.159875,0.512595,-0.493327,0.544102,0.946056,1.841034,0.920509,0.054937,-0.561736,0.357606,-5.169391,-1.567111,-0.59636,3.097274,-0.091691,0.583654,0.491157,-0.341249,0.015988,0.197373,-0.59623,0.830708,-0.571466,-2.039999,-1.307491,-2.641881,-0.959355,1.253097,0.160185,1.583296,-3.062193,-0.247562,1.59297,-2.809997,0.31007,0.816702,-0.101457,0.672652,-0.521832,-1.258425,-0.687957,0.497585,-0.054915,0
0.98554,-0.536531,-1.1431,-0.21641,-1.183134,0.042771,-1.452722,1.181131,-0.586718,-0.447929,0.956144,-0.997035,-0.944526,1.33866,-0.678141,1.105385,0.401267,0.539003,-0.412589,0.518284,0.901006,0.039912,0.07396,1.37026,0.797202,0.505654,-0.848771,-0.066632,-1.146735,1.150802,0.334081,-0.296002,0.497428,0.68027,-0.317414,1.032963,0.509752,1.285946,-1.522032,-0.4286,-0.108084,0.638745,0.498964,-0.062314,0.653298,-2.066757,-0.41018,0.653961,-0.390698,0.548218,-0.977927,0.685293,0.081283,-0.963111,0.926739,0.440491,0.03489,0.77361,0.12789,-1.148552,-0.71105,0.455415,-0.474038,0
1.091993,-0.067571,-0.707387,0.167801,-1.077673,0.037795,-0.73993,-1.072409,-0.375919,-0.636522,1.102209,-0.860203,-0.543372,0.999298,0.001409,0.74733,0.180204,-0.171124,-0.388841,-1.561366,0.37953,0.047979,-0.280604,0.96554,0.681361,1.007391,-0.176009,0.036422,-2.666157,1.473779,-0.044657,-0.137072,-1.764429,0.834388,-1.043677,1.080378,1.487727,1.017847,-0.454624,-0.261038,-0.948152,0.625529,0.41485,0.157484,0.652814,-0.409274,-0.029961,-0.299646,-0.241732,0.581046,-0.678005,0.560107,0.433273,-0.422007,-0.284308,-0.831272,-0.860985,0.778547,-0.582089,-0.873762,-0.83208,-3.001156,-0.824435,0
-0.358997,-0.586828,-1.538443,-0.931368,-1.254315,-1.032952,-0.475865,0.869925,-0.986583,-0.943337,1.058813,-0.503771,-0.159532,1.574422,0.292124,1.506981,0.075555,-0.667782,-0.354478,1.357142,1.274713,-0.318148,-0.762935,1.02801,0.820011,0.996646,-0.134962,-0.5192,-0.302329,1.458056,-1.135303,-0.371476,-0.018068,-0.154654,-0.826404,1.266007,1.280448,0.824441,-0.745466,0.783623,-0.83997,-1.212754,-0.784472,-1.317698,0.669522,0.10581,-1.198295,0.736683,-0.843622,1.048152,-0.776121,0.421035,-0.578741,-1.106729,-0.090829,-0.459968,-0.421608,1.347122,-0.721178,-1.488569,-1.598462,0.775469,-0.267462,0
0.857674,-0.276022,-1.141988,0.505361,-1.340964,-0.605977,-1.503585,1.369575,-0.377029,-0.423311,0.67325,-0.501328,-1.136789,0.836527,-0.638166,0.60136,0.88747,-0.063096,-0.169988,0.249259,0.751005,0.001089,-1.781551,0.376634,1.309993,0.897322,-0.829963,0.624564,-0.857679,1.1604,-0.265405,0.029887,-0.502726,0.532016,-0.244442,0.933281,0.6381,0.37727,-0.613756,-0.831638,-0.252261,-1.174088,0.083801,-2.600691,0.642255,-0.861068,-0.60712,0.496458,-0.381261,1.252775,-0.771899,-0.080308,0.433275,-0.785702,-0.133148,0.319578,-0.11207,0.567957,-0.155255,-0.899605,-1.945151,-0.020096,-0.477842,0
0.261678,-0.461827,-0.450864,-0.198567,-0.802512,-0.03632,0.396442,1.010586,-0.391428,-0.806392,0.795956,-1.277204,-1.129159,1.270949,-1.076365,1.534544,-0.563788,0.022311,-0.095112,-0.077877,0.674705,0.04229,-0.041247,1.334979,0.680453,0.255636,-0.308773,-0.195251,-0.969608,0.915187,-0.358865,-1.286056,0.090756,0.309427,-0.701756,1.025759,1.188313,1.044108,-0.793684,0.95983,-0.391274,-0.455304,0.08528,-0.10065,0.05977,-0.3949,-0.760082,0.0845,-0.499063,0.939418,-1.022231,0.628085,0.425105,-0.705577,1.249671,-0.930525,-0.810284,1.256145,-0.791941,-1.243502,-0.307677,1.059632,-0.145035,0
-0.14894,0.354819,-1.226267,0.112498,-1.097939,-0.173191,0.714057,0.295016,-0.85817,-1.127207,1.719478,-1.249791,-0.031892,1.502559,0.342281,1.151352,-0.002898,0.213008,-0.654901,1.548238,0.580999,-0.271769,-0.393296,1.045772,0.707938,0.44884,-0.638551,-0.503964,-0.953138,1.31946,-0.117313,-1.365683,-0.037397,0.647647,-0.80318,1.142893,1.524279,1.6407,0.093512,0.491766,-1.063997,-0.556173,-0.024766,-0.463551,-0.186221,-1.249884,-0.17317,0.168955,-0.46285,0.466052,-0.926056,0.916914,0.565305,-0.604112,0.096095,-0.021073,-0.607245,0.745828,-0.748205,-1.442763,-0.865089,-1.699238,-0.552181,0
1.284187,-0.016466,-0.342403,-0.104764,-0.775599,0.929806,-0.197916,0.28159,-0.547487,-0.591741,0.747319,-0.5176,0.115915,0.948295,-0.284728,-0.115476,0.498993,-0.201897,-0.145297,0.895588,0.275726,-0.450164,-0.224137,0.695899,0.51249,0.313645,-0.414177,-0.347709,-1.187542,0.819203,-0.325167,-0.138466,-2.302033,0.089119,-0.960975,0.55098,1.607713,-0.025243,0.116661,0.977429,-0.211083,-0.231232,-0.332223,-0.413726,1.032089,-1.020586,-0.565225,-0.135278,-0.617151,0.241153,-0.317,1.033242,0.045577,-0.578572,0.574157,0.081001,-0.807146,1.096873,-0.67717,-0.962608,-0.262041,-0.201456,-0.585596,0
-0.049644,-1.038216,-1.202661,0.351154,-1.290612,0.226999,-1.12456,0.6342,-0.301271,-0.659038,1.09738,-0.639177,-1.076331,1.51381,-1.031785,1.217267,0.302513,-0.79422,0.214834,0.070811,0.40669,-0.316712,0.054936,1.407318,0.668427,-0.050624,-0.525966,-0.032645,-0.132188,1.321351,-0.325701,-1.149848,0.688937,0.460906,-0.690878,1.140345,1.303193,0.891177,-1.076227,0.530511,-0.572149,-0.044446,0.153825,-0.403008,1.235486,-1.199015,0.116666,-0.196863,-0.177748,0.217642,-0.999897,0.687041,-0.105605,-0.911217,1.381263,-0.550031,-0.394677,0.465072,-0.401772,-0.944883,-0.593574,-2.249501,-0.942488,0
0.205606,0.538011,-0.27263,0.359531,-0.9495,-0.469556,-0.535314,1.007732,-0.523226,-1.076387,1.598156,-0.721338,-0.262385,0.997778,-0.548549,0.780614,0.605796,0.767998,-0.386204,1.303787,0.581508,0.146509,-0.263627,1.035687,1.205244,0.961588,-0.911881,0.014622,-0.873246,1.014455,-0.267227,-1.560407,-0.54362,0.396537,-0.676609,1.075254,1.264657,0.857184,0.134948,0.234614,-0.929106,0.163611,0.092519,-1.334286,0.900909,-1.036302,-0.106631,-0.097273,-0.200226,0.449103,-0.936456,0.501981,1.317287,-1.031225,0.278915,-0.466998,-0.52338,1.383161,-0.534037,-1.25367,-0.330057,0.313441,-0.402298,0
0.904174,-0.763113,-1.114104,0.463687,-1.457114,-0.280532,-1.313669,0.676712,-0.080192,-0.694038,1.114894,-1.288747,-0.00986,1.130299,-0.737947,0.797092,0.602811,-0.017507,-0.03792,0.470385,0.300535,0.56978,-0.148382,0.879524,0.20302,1.43232,-0.492604,0.225402,-0.580706,0.703998,-0.105853,-0.365835,0.876712,0.645871,-0.703123,0.845742,0.769415,0.121115,-0.169385,0.802674,-0.372614,-0.420329,-0.096857,-0.392218,-0.386958,-0.564178,0.240727,0.247705,-0.339247,0.592312,-0.722814,0.542802,-0.179652,-0.734055,0.647262,0.433009,-0.396003,1.186312,-0.801394,-1.134311,-1.583844,0.294702,-0.45937,0
1.023037,-0.093561,-0.209077,0.787526,-0.509244,-0.516267,-0.262444,0.432912,-0.304834,-1.040536,1.39456,-0.864569,0.050505,1.371757,-0.858692,1.341775,-0.128075,0.157801,-0.101778,-0.007406,1.125367,0.321116,-0.436144,1.231292,1.350484,1.023016,-0.5004,0.58883,-0.371704,1.035151,-0.720502,-1.635698,-0.410743,0.429211,-0.342802,0.819569,0.621651,0.662305,-1.454772,-0.20845,-0.729801,-0.364974,-0.659605,0.142973,0.157221,-1.257668,-0.054174,0.326849,-0.423198,1.812857,-0.693687,0.517839,0.368481,-0.9984,1.431957,-0.560061,-0.897603,1.130172,-0.515517,-1.158694,0.042915,0.873077,0.105302,0
0.122662,0.068103,0.392594,-2.023164,0.143632,0.795921,0.91044,0.426651,0.619311,-1.908662,1.934626,-0.729686,-1.244448,1.049119,-1.828133,1.961399,-0.613238,0.216118,0.234181,-0.572309,0.9606,-0.54841,-0.984979,1.305522,0.857638,1.404626,-1.237536,0.467191,0.441279,1.104994,-1.333422,-1.394605,-0.579819,-0.090439,-0.049519,1.070181,0.928403,1.240509,-0.577148,0.112381,-0.290225,0.129627,-1.221857,-2.316045,0.11271,-0.703305,-0.330684,0.841314,-1.140302,3.407852,0.267653,1.253459,-0.370874,-0.706088,1.047709,-2.033354,-0.349656,1.735961,-0.914387,-0.83691,-1.477366,0.799019,0.729687,0
0.448254,-0.260102,-0.391028,-1.862452,-0.879345,-0.466937,-0.140752,-1.071351,-1.300653,-1.112591,-0.450341,-2.073482,2.312126,1.097927,-1.668534,0.198566,-0.554475,-0.500594,-0.763177,0.332142,0.307541,-0.586272,-0.784582,0.334709,0.429994,0.011302,-1.097463,-1.538338,2.748188,1.101625,-0.691625,0.767576,4.661523,0.544145,-0.621724,0.67697,0.558292,0.667035,-2.04911,0.935912,-1.132521,-0.853769,0.797185,-0.187576,1.862974,1.407413,-1.664548,3.101401,-0.700288,2.317657,-1.530796,0.640873,-0.911551,-1.008196,1.212965,-0.918985,-1.597333,-0.498539,-2.096956,-0.628941,-0.623189,-1.090583,-2.085867,0
-0.080807,0.189312,-0.741626,-0.205296,-0.972521,-0.499485,0.828345,-0.390631,-0.519037,-1.181895,1.094357,-0.40376,0.048772,1.324825,0.462518,0.944324,-0.512105,0.164306,-0.119082,1.98771,1.225786,-0.169719,-0.480474,0.355472,0.428541,0.38834,-0.129728,0.081514,-0.374716,1.518424,-0.844632,-1.70995,-0.883711,0.236005,-1.019493,1.278492,1.563446,1.82395,-0.129267,0.923557,-0.765221,-0.150613,0.266241,-2.282107,-0.058468,-0.921248,-1.060448,-0.391215,-0.460771,0.503421,-0.76487,1.514109,-0.030802,-0.785898,0.471515,-1.024267,-0.715815,-0.058127,-1.31992,-1.255776,-2.290889,-0.189112,-1.214772,0
1.303595,-0.776725,-0.660454,0.304501,-1.148465,-0.212401,-0.746364,0.633109,-0.166468,-1.001972,1.316655,-1.146523,-0.817396,1.564681,-0.778261,1.36637,0.228337,0.167903,0.07896,0.375492,1.034695,0.458815,-0.759289,1.306538,1.206495,1.185795,-0.99746,0.890493,-1.012937,0.988421,-0.784802,0.137724,0.552688,-0.334101,-0.594468,0.867645,0.909778,1.755681,-1.14971,0.277936,-0.960394,1.054423,-0.572471,-0.370784,0.335168,-1.959972,-0.794685,0.375401,-0.356826,0.469445,-0.675261,1.675905,-0.417858,-1.011522,1.138659,-0.967177,-0.904965,1.035149,-1.195222,-1.638144,-1.19522,1.006534,-0.800154,0
0.435988,1.062546,0.972801,-0.80104,0.733271,-0.201068,1.442925,0.9545,-0.854713,0.408135,1.554564,-0.705732,0.503119,1.273459,-0.366013,1.817709,-1.714051,-1.061467,-0.79706,0.924831,0.853588,0.301878,-1.649869,0.875212,0.718279,1.047129,-0.08469,-0.283102,-0.954673,0.492218,-0.992812,0.167523,0.366153,-0.69792,-0.74621,0.559169,1.169323,0.936293,-0.85409,0.039578,-0.837553,0.143005,-0.859479,-0.521056,-0.007249,-0.732101,-0.752715,0.075045,0.182585,0.498479,-0.923178,0.645285,0.838246,-0.729576,0.513028,0.23243,-1.594024,1.276563,-1.246527,-0.554676,0.459675,0.203032,1.192216,0
-0.250546,0.826303,-0.373878,-0.036478,-0.38385,-0.354371,0.412306,0.098236,-1.178849,-0.974512,1.441381,-0.122151,0.006425,1.131968,0.736798,1.006328,-1.308753,-0.489675,-0.953428,1.363275,1.102305,-1.551092,-0.806747,0.133165,0.503409,0.271733,-0.439163,-0.969987,-1.125665,1.150786,-0.655323,1.974865,-0.854495,-0.839553,-1.284115,1.010542,1.42548,1.499772,0.93371,1.387217,-1.367358,0.050168,-0.940414,0.775001,-0.354952,-0.39034,-1.276664,-0.163984,-0.912319,0.473579,-0.95577,-0.371676,-0.041785,-0.404456,1.159845,-0.964527,-1.603485,0.748516,-1.445067,-1.242552,1.251997,-0.444401,-0.162357,0
0.585008,1.119793,-0.950501,-0.28229,-0.64514,0.961831,-0.492695,-0.245778,-0.713895,-1.205583,1.30519,-1.408151,0.515669,0.773805,-0.652518,0.374999,-1.059291,-0.109969,-1.119858,0.634892,0.500619,-1.298194,-0.508706,0.745136,1.318986,0.48059,-0.471559,0.144163,-1.230922,0.97516,-0.514889,0.820756,-0.087372,0.621941,-0.309006,-0.189639,0.448244,0.412996,-0.189718,-1.106625,-0.955963,0.182475,-0.161453,1.224596,0.213969,-1.391719,-0.219325,0.165038,-0.670715,0.6725,-0.187785,-0.747582,0.254243,0.518484,1.1167,-1.777556,-1.342272,1.257098,-0.837109,-0.592406,1.885508,0.446013,-0.298573,0
1.482945,-0.575274,-0.469256,-0.732964,-0.751761,-0.427536,-0.635165,1.860666,-0.065677,-0.277586,1.562219,-1.20225,-1.237385,1.157571,-1.111389,0.984216,0.369641,0.856698,0.167504,-0.005866,0.079857,0.616993,0.229482,1.20619,0.956807,1.457873,-0.495641,1.818866,0.403244,0.611119,0.316056,-0.471725,-0.094801,-0.34832,-0.079695,0.972707,0.806847,0.640149,0.418447,0.703173,-0.04269,0.091946,-0.20178,-1.339774,0.571898,0.282414,0.604541,0.549628,-0.050033,1.359783,1.259155,0.239738,-1.915336,-0.500308,1.322585,-0.039784,-0.125624,0.874704,-1.651998,-0.269054,-0.617657,0.910741,0.179747,0
-0.387432,1.441548,0.444371,1.459972,0.271058,-0.670194,0.090081,-1.310493,0.777884,0.198693,0.715202,0.705536,0.855486,-0.706067,0.001097,-0.411425,-0.755976,1.514036,-1.450589,-0.699728,0.401557,-1.562778,1.034702,0.166477,0.40219,0.132953,-1.102327,-1.410166,-0.18714,-0.993824,0.04946,1.68842,0.99713,0.104435,1.102712,0.16459,-0.36916,-0.409004,0.578968,-0.144153,1.565144,-0.196635,0.364105,0.852798,-0.020143,0.639626,0.595435,0.12184,1.421091,0.143861,0.500661,0.191844,0.441145,-0.537095,-0.189985,0.328475,1.615518,-0.129678,1.226269,0.551748,1.861399,0.717669,-0.818422,0
1.228802,-0.767527,-0.947775,-0.395024,-1.186681,-0.412832,-0.846094,0.970024,-0.566804,-0.676678,1.449102,-0.063919,-1.138258,1.19213,-0.32752,1.196786,0.108509,1.312445,0.148017,-0.14752,0.258566,0.161442,-0.414187,1.260712,0.543423,0.470557,-0.888466,0.844844,-1.477665,0.981057,-1.316366,-0.740462,-0.903847,-0.579814,-0.376006,0.993728,1.024466,1.339925,-0.498425,0.396488,-0.634878,-0.059153,0.065234,-0.337147,-0.277476,3.263731,-0.019391,0.380671,-1.977241,0.230302,0.683138,1.202497,0.304268,-0.984139,1.286158,-0.892458,-0.721584,0.368355,-1.482491,-0.274651,-1.039658,0.979084,0.094669,0
-0.502306,0.103833,-0.808201,-0.843166,-0.884874,-0.541163,-0.773971,0.140345,-0.097663,-0.487158,0.474135,0.133113,0.852111,0.825147,0.146961,0.296059,0.324076,0.054411,-0.755556,1.683018,0.640727,-0.530666,-2.712088,0.00153,0.797604,-0.134683,-0.993017,-0.341252,0.300538,0.882015,-1.071682,-1.77002,-1.844824,0.277538,-0.394415,1.139531,0.884686,0.776375,-0.552334,-0.135027,-0.19565,-0.270189,0.167914,-1.642543,1.344763,-0.820207,-0.67947,-0.567921,0.464277,0.666649,-0.553762,0.987508,0.147426,-0.706048,0.500044,0.676022,0.231908,0.703579,-0.700794,-0.607298,-1.752551,0.905288,-1.980093,0
0.98247,-0.477416,-1.216118,-0.344676,-1.162198,-0.115276,-0.666684,0.716055,-0.40562,-0.928958,0.771424,-0.540063,-0.501254,1.133732,-0.990217,0.55433,0.100808,-0.857771,-0.333995,0.682962,0.347919,-0.22596,-0.283168,1.084799,0.816531,1.017528,-0.057048,-0.114693,-0.410878,1.335246,-0.733972,-0.21641,-1.026601,0.441886,-1.06052,1.007127,1.205005,0.335732,-0.38649,0.743661,-1.335923,1.570385,0.204446,0.014523,0.416736,-0.353153,-0.690782,-0.117863,-0.885124,0.742699,-0.822215,1.301103,-0.676412,-0.463833,1.09238,-0.08222,-0.783284,0.565086,-0.795744,-0.535886,-1.324486,0.169303,0.060079,0
-0.441902,-0.524988,0.452084,-0.106612,-0.04891,-0.568697,0.298083,0.54916,0.481034,-0.183176,-0.365763,-0.105474,1.384517,-0.369983,-0.837769,-0.4303,1.805921,1.494622,-0.005239,-0.783455,-0.334396,0.268295,0.88471,-0.149209,0.845405,-0.02226,-0.549522,-0.4113,0.800014,-0.451517,-0.311911,-1.191544,0.164452,0.108764,-0.508413,-0.262044,-0.522183,-1.676997,-0.948849,-0.279054,0.582513,0.023514,1.164787,-1.51672,1.012355,-0.100855,-0.067882,0.142619,0.899123,0.058906,0.265424,-0.973745,-0.106876,-0.71293,0.712912,0.463354,0.645741,-0.338822,0.586123,0.354918,-2.299141,1.277782,0.508376,0
-0.143904,-0.545593,-0.188109,-0.13626,-1.031883,-0.60725,-2.619719,-0.434511,1.626357,0.348525,-0.459838,-0.026002,2.159225,-0.680263,-0.269083,-1.141722,2.516009,2.02475,0.052313,0.574685,-0.067652,1.172691,2.557763,-0.366894,1.306781,-0.101545,-0.783764,1.357252,0.45181,-0.367852,-0.887882,0.321866,1.323611,1.016793,0.755392,-0.14734,-0.890218,-1.726463,-0.448115,-0.450348,0.662897,0.512527,1.724159,-1.171076,0.107886,0.194665,1.332799,-0.549624,1.795217,-0.364079,0.653258,-0.443469,1.479077,-0.838605,0.980661,0.245814,1.520239,-0.043396,1.133284,0.652158,-1.745751,0.69993,-1.085066,0
1.0745,-2.05479,-1.943102,-0.59975,-1.824399,-0.532129,-2.503577,0.719485,0.40515,-0.34966,0.642994,-0.384543,-0.356664,1.175436,-1.052286,0.769068,0.950013,1.286631,0.296077,0.495462,0.540649,-0.164492,0.425344,1.001006,1.371654,-0.303118,-0.754172,0.169728,-0.090848,0.978172,-1.469493,-1.483277,-0.595097,1.200057,-0.566287,1.343863,0.903692,1.589219,-0.491283,1.217113,-0.886417,0.110353,0.062657,-1.780732,0.908705,1.101529,-0.239903,0.299934,-0.187285,0.409371,-0.626318,1.23392,1.099357,-0.245853,0.722649,-0.056946,0.383218,1.276401,-1.403381,-0.786575,-1.859311,0.389957,-0.540632,0
0.614763,-0.15054,-0.103214,-0.653338,-0.62756,-0.863988,0.159245,0.919999,-0.492949,-0.418417,1.198874,-0.901695,0.00482,0.872563,0.123129,0.916842,0.727248,0.274128,-0.539768,0.74425,0.733351,-0.038931,-0.217114,1.408558,0.505125,-0.119283,-0.553608,-0.353289,-0.627964,1.298517,-0.800151,0.266286,-0.786516,-1.131705,-0.822942,1.043562,1.316337,0.967515,-0.680152,0.688419,-0.972401,0.535953,-0.145816,0.706666,0.465157,-0.804213,-0.735585,-0.735684,-0.331329,0.220771,-0.603681,0.495977,-0.032072,-0.572904,-0.571127,-0.592124,-0.442353,1.228103,-0.870526,-0.88647,0.008907,-0.864286,0.404855,0
1.022172,0.042594,-0.039451,-1.690876,-0.437432,-1.179928,0.396419,0.300895,-1.010281,-0.253013,0.804355,-1.568563,0.60807,0.964736,-1.055234,1.385069,0.070946,-0.68437,0.063648,-0.606148,0.639395,0.424407,-0.956289,1.305299,0.855727,0.989728,-0.508302,-0.508555,-0.748682,0.901209,-1.67886,-1.229726,-1.048014,-0.937336,-0.961418,1.062941,0.800567,-0.027345,-0.438412,0.339111,-1.288123,0.307148,-0.476874,-0.272892,-0.486279,-0.041675,-1.670042,0.245071,-1.136279,1.957857,-0.59464,-0.032352,0.027301,-0.734498,0.885932,-0.301497,-1.466974,0.970954,-1.215714,-0.956212,-0.338322,-0.042657,0.633632,0
0.947081,-0.351439,-1.458012,-0.744043,-1.471451,-0.424778,-0.988581,0.695984,-0.870914,-1.465426,0.52634,-0.814378,-0.825085,1.472006,0.014729,1.725167,-0.027239,-0.210734,-0.027214,1.209734,1.436622,-0.019248,-1.112544,1.110936,1.139212,1.218081,0.142934,-0.449313,-0.70939,1.245189,-1.706983,-0.259365,-0.364186,-0.188779,-1.12014,1.016421,0.834095,1.099273,-0.663357,1.344776,-1.096683,-0.986193,-0.786998,0.34692,0.392189,-0.42922,-1.227837,0.381495,-1.095252,1.320125,-1.360594,0.666465,-0.209091,-0.917372,1.4005,-0.863319,-1.284193,0.832,-1.222356,-1.691041,-1.459995,0.273546,-0.02231,0
-0.296203,4.896814,-1.262185,-1.398049,-1.430865,-0.806638,-0.874542,2.111602,-1.058553,-0.98548,2.350493,-1.131049,-0.195517,0.540766,-0.866744,0.936403,-1.922276,-1.717156,-1.11834,1.03222,0.708105,-0.700592,-1.471373,2.366586,-0.406751,1.014239,1.156176,-0.591611,-1.053973,0.667611,-0.055151,-0.402445,-0.887972,0.716908,-0.956189,1.445067,0.941639,-0.270834,-1.027049,-0.269249,-1.648604,-0.939036,-0.752338,-0.209977,-0.631047,-0.372355,-1.114997,0.076935,-1.560506,0.601892,-0.830783,1.250816,-0.519611,-0.368005,0.33147,-1.871264,-2.031305,0.870393,-1.020424,-2.223341,0.074077,-0.489075,0.135458,0
